Fuel Consumption City
15.37 dataper100km
12.85 dataper100km
22.23 dataper100km
18.12 dataper100km
11.79 datampgimp
0.86 dataper100km
2.65 dataper10km
16.30 datampgas
10.69 datakmperl
19.91 dataper100km
5.62 dataper10km
20.86 dataper100km
89.01 datampgas
11.45 datampgas
510.60 datampgas
0.64 dataper10km
8.77 datakmperl
2.76 datakmperl
16.32 dataper100km
0.85 dataper100km
3.11 datakmperl
11.69 datampgimp
20.45 datampgas
24.78 dataper100km
11.57 datakmperl
11.75 datakmperl
3.33 dataper100km
8.94 dataper100km
13.77 dataper100km
8.64 datakmperl
6.81 datakmperl
8.71 datakmperl
2.04 dataper10km
38.14 datampgas
6.97 dataper100km
409.37 datampgas
13.48 dataper100km
5.88 dataper100km
5.99 datakmperl
39.82 dataper100km
1.94 dataper10km
16.27 dataper100km
5.80 datakmperl
5.36 dataper100km
0.27 dataper10km
4.62 datakmperl
10.66 dataper100km
5.56 datakmperl
8.07 datakmperl
0.93 dataper100km
5.10 dataper100km
5.56 dataper100km
18.58 datakmperl
3.79 dataper10km
9.20 datakmperl
395.42 datakmperl
17.89 datampgimp
7.89 datakmperl
17.54 datampgas
5.17 datakmperl
1.60 dataper10km
0.16 dataper10km
22.01 datampgimp
75.74 datampgimp
64.70 datampgimp
44.41 datampgimp
3.35 datakmperl
8.09 dataper100km
10.01 dataper100km
8.86 dataper100km
0.75 dataper10km
3.90 datakmperl
23.87 datampgimp
8.32 dataper100km
2.05 dataper10km
4.58 datakmperl
nan
6.93 dataper100km
7.97 datakmperl
7.42 datakmperl
1.02 dataper10km
11.28 datakmperl
16.33 dataper100km
3.70 dataper100km
13.71 datakmperl
4.71 datakmperl
6.82 dataper100km
10.00 datampgas
0.62 dataper10km
nan
6.67 datakmperl
14.53 dataper100km
7.20 dataper100km
6.60 dataper100km
6.01 dataper100km
8.39 datakmperl
18.96 datampgas
15.16 dataper100km
13.60 datakmperl
14.21 datakmperl
36.78 datampgas
15.92 datampgas
6.51 dataper100km
15.39 dataper100km
26.92 datakmperl
2.20 dataper100km
55.62 dataper100km
24.64 dataper100km
3.74 dataper10km
7.12 datampgas
7.20 datakmperl
19.08 dataper100km
11.96 dataper100km
32.73 datampgimp
0.97 dataper10km
31.25 dataper100km
33.21 datakmperl
2.84 dataper10km
32.37 datampgimp
15.85 datampgimp
7.50 datakmperl
1.74 dataper10km
5.55 datampgas
2.90 datakmperl
5.39 dataper100km
nan
13.38 datakmperl
16.81 datampgimp
6.70 datakmperl
16.29 datampgimp
3.69 datakmperl
32.73 datampgimp
14.25 dataper100km
20.76 dataper100km
13.24 datampgas
0.18 dataper10km
15.73 dataper100km
11.65 dataper100km
16.46 dataper100km
nan
38.89 datampgimp
5.79 datampgimp
5.92 datakmperl
21.38 datakmperl
9.62 datampgas
12.11 datakmperl
6.88 dataper100km
0.92 dataper10km
69.58 datampgas
5.04 datakmperl
5.47 datakmperl
6.99 datakmperl
4.32 dataper100km
7.76 datakmperl
8.79 datakmperl
12.03 datakmperl
3.58 datakmperl
1.13 dataper100km
0.19 dataper10km
1.89 dataper10km
nan
2.00 dataper10km
109.07 datampgimp
15.74 datampgimp
10.36 datampgas
nan
5.80 datakmperl
8.02 dataper100km
9.18 datakmperl
25.14 dataper100km
1.30 dataper10km
5.32 dataper100km
5.37 dataper100km
5.64 datakmperl
18.42 dataper100km
7.54 datakmperl
30.56 dataper100km
16.28 datakmperl
4.74 dataper100km
23.04 dataper100km
15.89 dataper100km
8.32 dataper100km
1.65 dataper10km
3.75 datakmperl
12.97 datampgas
0.80 dataper10km
12.23 dataper100km
38.33 dataper100km
32.73 datampgas
16.42 dataper100km
14.51 dataper100km
2.73 dataper10km
30.93 dataper100km
1154.38 datampgimp
8.19 dataper100km
9.55 dataper100km
9.10 dataper100km
0.22 dataper100km
2612.83 datampgimp
23.34 datakmperl
263.30 datampgimp
15.21 datakmperl
2.30 dataper10km
2.48 dataper100km
8.08 dataper100km
1.56 dataper100km
8.87 datampgas
9.27 datakmperl
1.13 dataper10km
15.46 datakmperl
15.35 datampgimp
12.79 dataper100km
0.64 dataper10km
2.38 dataper10km
6.18 datakmperl
5.07 datakmperl
3.63 dataper100km
nan
0.61 dataper10km
12.83 datampgas
18.71 dataper100km
nan
21.15 dataper100km
22.11 datampgimp
20.51 dataper100km
2.11 dataper10km
15.77 datakmperl
12.82 dataper100km
19.19 dataper100km
9.34 dataper100km
9.72 dataper100km
6.89 datakmperl
16.39 datampgas
2.35 dataper10km
13.11 dataper100km
10.61 dataper100km
2.44 dataper10km
14.79 dataper100km
0.96 dataper10km
13.61 datampgimp
4.34 datakmperl
11.64 dataper100km
nan
10.83 datampgas
6.04 datakmperl
12.93 datakmperl
0
29.64 dataper100km
8.96 datakmperl
9.96 datampgas
25.07 datampgimp
36.57 datampgimp
22.43 dataper100km
11.55 datakmperl
6.99 dataper100km
1.25 dataper10km
6.31 datampgas
18.48 dataper100km
34.70 dataper100km
12.93 datampgas
8.28 datampgimp
4.29 datakmperl
7.55 datampgas
16.45 datakmperl
4.21 datakmperl
89.30 datampgimp
0.27 dataper10km
20.99 dataper100km
13.73 dataper100km
17.81 datakmperl
0.72 dataper100km
1.66 dataper10km
314.25 datampgas
1.29 dataper10km
10.76 dataper100km
46.29 datakmperl
3.24 dataper100km
12.07 datampgimp
6.51 datakmperl
25.26 datampgas
48.16 dataper100km
2.78 dataper10km
625.27 datakmperl
2.30 datakmperl
8.80 datakmperl
18.72 dataper100km
16.29 dataper100km
4.30 datakmperl
6.43 datakmperl
6.39 datakmperl
39.34 datampgimp
32.11 dataper100km
14.02 dataper100km
1.98 dataper10km
8.60 datampgas
10.84 datakmperl
360.97 datampgas
8.67 datampgas
9.34 datampgas
11.59 dataper100km
57.98 datampgimp
7.78 dataper100km
18.49 dataper100km
1.34 dataper10km
14.78 datampgimp
31.14 dataper100km
10.36 datampgas
21.23 dataper100km
0.46 dataper10km
4.53 datakmperl
12.67 dataper100km
0.93 dataper10km
25.79 dataper100km
52.22 datampgas
8.87 datampgas
16.56 datampgimp
4.47 datakmperl
23.78 datakmperl
31.09 datampgimp
4.36 dataper100km
3.29 datakmperl
5.02 datakmperl
23.32 dataper100km
12.24 dataper100km
66.12 datampgas
0.12 dataper10km
2.25 datakmperl
5.15 dataper100km
43.54 datakmperl
11.56 dataper100km
18.32 dataper100km
nan
11.30 datampgimp
2.07 dataper10km
0.88 dataper10km
4.51 dataper100km
9.65 dataper100km
1.02 dataper10km
4.88 datakmperl
6.11 datampgas
5.00 datakmperl
92.66 datakmperl
4.68 dataper100km
27.32 datakmperl
1.15 dataper10km
0.60 dataper10km
29.38 dataper100km
26.90 datampgimp
13.13 dataper100km
6.12 datakmperl
23.15 datampgimp
9.82 datakmperl
5.54 dataper100km
34.31 datakmperl
0.09 dataper10km
24.92 datampgimp
10.47 dataper100km
1.35 dataper100km
3.19 dataper100km
19.52 dataper100km
5.78 datakmperl
nan
7.25 dataper100km
10.17 datakmperl
21.86 dataper100km
1.39 dataper10km
6.79 dataper100km
7.48 dataper100km
14.09 datampgimp
6.98 datakmperl
77.11 datampgimp
8.43 dataper100km
22.29 datampgas
5.39 dataper100km
25.93 dataper100km
20.18 datampgimp
7.14 dataper100km
7.53 datakmperl
11.86 datampgas
8.77 datakmperl
4.93 datakmperl
8.54 dataper100km
0.46 dataper100km
21.19 dataper100km
3.87 dataper100km
82.63 datakmperl
149.69 datampgimp
nan
24.07 dataper100km
6.42 datakmperl
nan
17.52 dataper100km
5.77 datakmperl
3.01 dataper10km
7.00 datakmperl
5.74 datakmperl
26.99 datakmperl
nan
0.51 dataper10km
23.59 datampgimp
5.48 datakmperl
14.05 datampgas
14.29 datampgas
24.72 dataper100km
19.17 dataper100km
9.47 dataper100km
9.06 dataper100km
1.76 dataper10km
34.08 datampgas
5.36 datakmperl
0.53 dataper10km
29.09 dataper100km
1.93 datakmperl
7.07 datakmperl
6.57 datakmperl
7.08 dataper100km
3.12 dataper100km
33.38 datampgas
nan
21.81 dataper100km
2.65 datakmperl
12.47 datampgas
7.85 datakmperl
5.27 datakmperl
3.65 datakmperl
7.79 datakmperl
1.66 dataper10km
37.73 dataper100km
17.95 dataper100km
17.06 datampgimp
2.94 datakmperl
29.12 datampgimp
3.46 dataper10km
0.71 dataper10km
9.24 datampgas
11.73 dataper100km
15.78 dataper100km
4.23 dataper100km
7.71 datakmperl
5.38 datakmperl
25.17 dataper100km
15.09 datakmperl
32.11 datampgimp
861.32 datampgimp
22.32 datampgimp
3.06 dataper100km
4.10 datakmperl
24.88 dataper100km
13.24 dataper100km
nan
39.95 datampgimp
8.43 dataper100km
1.96 dataper100km
0.27 dataper10km
2.20 dataper10km
5.21 dataper100km
6.70 dataper100km
5.60 dataper100km
0.76 dataper10km
4.32 dataper100km
20.38 dataper100km
49.04 datampgas
1.15 dataper100km
5.88 datakmperl
9.02 dataper100km
10.61 datampgimp
3.15 datakmperl
10.86 dataper100km
19.33 datampgimp
34.50 datakmperl
4.12 datakmperl
1.05 dataper10km
11.87 dataper100km
10.72 dataper100km
3.63 datakmperl
nan
9.43 datampgas
7.40 dataper100km
2.86 dataper100km
3.17 datakmperl
8.31 dataper100km
16.79 datampgimp
18.16 dataper100km
22.53 datampgas
9.17 datakmperl
7.13 datampgas
14.65 datampgas
15.45 dataper100km
9.46 datakmperl
13.54 datampgimp
62.60 datakmperl
2.74 dataper100km
nan
12.26 dataper100km
1.91 dataper10km
nan
4.40 datakmperl
43.13 dataper100km
14.47 dataper100km
3.75 datakmperl
5.32 dataper100km
21.27 datakmperl
17.03 datakmperl
6.01 dataper100km
4.67 datakmperl
29.75 dataper100km
2.47 dataper10km
1.44 dataper10km
16.89 dataper100km
50.41 datampgas
0.84 dataper10km
32.03 datampgas
96.65 datampgimp
0.74 dataper100km
31.03 datampgimp
2.84 dataper10km
6.54 datakmperl
16.49 dataper100km
18.54 dataper100km
25.01 datakmperl
9.05 datakmperl
7.99 dataper100km
2.39 datakmperl
0.39 dataper10km
16.65 datampgimp
7.77 datakmperl
30.66 datampgimp
14.32 dataper100km
2.09 dataper10km
21.10 datampgas
12.44 datampgimp
38.61 datampgas
4.81 datakmperl
50.12 datampgimp
10.91 datakmperl
13.20 datampgas
13.34 datampgas
11.26 dataper100km
37.33 datampgimp
110.82 datampgas
16.55 datakmperl
26.42 datakmperl
1.68 dataper10km
9.28 datampgas
8.54 datakmperl
1.32 dataper10km
14.61 datampgas
9.11 datakmperl
2.40 dataper10km
147.32 datampgimp
1.37 dataper10km
30.47 dataper100km
5.95 dataper100km
0.03 dataper10km
2.29 dataper100km
6.93 datakmperl
8.63 dataper100km
15.25 dataper100km
51.37 datampgimp
2.53 dataper10km
11.81 datakmperl
29.29 datakmperl
80.23 datampgas
14.48 datampgimp
2.15 dataper10km
2.88 dataper10km
17.73 dataper100km
18.49 dataper100km
12.94 datampgas
12.07 dataper100km
21.94 datampgas
2.01 dataper10km
4.39 dataper100km
4.26 datampgas
15.45 dataper100km
23.29 datakmperl
20.07 dataper100km
17.59 dataper100km
39.10 datampgimp
58.93 datampgimp
9.50 dataper100km
9.74 datakmperl
13.52 datakmperl
13.22 datampgas
21.52 dataper100km
13.10 datakmperl
0.68 dataper100km
55.59 datakmperl
23.06 dataper100km
26.77 datakmperl
24.18 dataper100km
33.19 datakmperl
0
7.07 datampgas
0.11 dataper10km
16.49 datakmperl
5.85 dataper100km
0.76 dataper10km
9.21 datakmperl
15.70 datampgas
16.53 dataper100km
385.24 datampgimp
1.82 dataper100km
29.30 datampgas
26.74 datampgas
3.50 datakmperl
nan
46.77 dataper100km
2.74 datakmperl
12.13 dataper100km
12.88 dataper100km
73.06 datampgimp
83.17 datampgimp
15.40 datampgas
4.90 datakmperl
9.79 dataper100km
37.62 dataper100km
16.31 dataper100km
23.26 datakmperl
23.10 dataper100km
nan
9.20 dataper100km
80.60 datampgas
6.99 datakmperl
26.15 dataper100km
4.47 dataper100km
5.73 dataper100km
27.92 datakmperl
253.94 datampgimp
0.12 dataper100km
4.67 dataper100km
12.30 dataper100km
11.54 datampgimp
21.31 datampgimp
0.55 dataper10km
0.96 dataper100km
9.61 dataper100km
4.34 datampgimp
2.50 dataper100km
5.65 dataper100km
2.40 dataper10km
nan
13.65 dataper100km
0.57 dataper10km
6.12 datakmperl
4.02 dataper100km
17.76 datampgimp
21.03 dataper100km
7.95 dataper100km
25.21 dataper100km
10.95 dataper100km
0.74 dataper10km
nan
5.02 dataper100km
1.23 dataper10km
2.07 dataper100km
3.55 dataper100km
0.94 dataper100km
nan
252.24 datampgas
17.01 dataper100km
127.55 datampgimp
2.24 dataper10km
4.42 datampgimp
12.54 datampgimp
12.23 dataper100km
8.84 dataper100km
14.92 dataper100km
34.98 dataper100km
0.47 dataper10km
13.41 dataper100km
184.29 datampgimp
8.03 datakmperl
1.13 dataper10km
10.08 datampgas
1.51 dataper10km
15.01 datampgimp
7.52 datakmperl
22.76 datampgimp
6.29 datakmperl
11.75 datakmperl
9.20 dataper100km
10.86 datakmperl
26.89 dataper100km
25.17 dataper100km
10.38 dataper100km
74.41 datakmperl
2.69 datakmperl
10.52 datakmperl
14.29 dataper100km
17.92 dataper100km
21.77 dataper100km
115.76 datampgas
0.21 dataper100km
21.67 dataper100km
1.68 dataper10km
1605.63 datampgimp
45.20 dataper100km
532.47 datakmperl
9.40 datampgas
34.86 datampgas
41.87 datampgas
10.77 datampgimp
11.35 dataper100km
5.81 datakmperl
25.28 dataper100km
88.77 datakmperl
19.36 dataper100km
5.35 datakmperl
1.30 dataper100km
19.65 dataper100km
0.30 dataper100km
43.98 datampgimp
8.31 datampgas
nan
6.66 datakmperl
25.00 dataper100km
16.44 dataper100km
7.34 datakmperl
6.51 datampgas
2.11 dataper10km
26.51 dataper100km
15.99 datakmperl
nan
6.55 datakmperl
12.78 datampgas
7.23 dataper100km
15.29 dataper100km
7.17 datampgas
17.09 dataper100km
19.99 dataper100km
28.11 datampgimp
0.77 dataper100km
4.19 dataper100km
123.60 datakmperl
31.82 datampgas
5.57 datampgas
4.22 datakmperl
95.36 datampgas
28.56 dataper100km
24.58 dataper100km
26.75 dataper100km
118.42 datampgas
10.68 datakmperl
nan
20.98 datakmperl
19.11 dataper100km
9.50 datampgimp
5.73 dataper100km
0.38 dataper10km
10.17 datampgimp
14.36 dataper100km
16.89 datakmperl
35.15 dataper100km
10.50 dataper100km
3.16 datakmperl
1.75 dataper10km
5.99 datakmperl
106.78 datakmperl
10.52 dataper100km
2.89 dataper100km
14.85 dataper100km
10.29 dataper100km
nan
32.01 dataper100km
3.84 dataper100km
14.50 dataper100km
1.87 dataper10km
13.93 datakmperl
0.16 dataper10km
20.13 dataper100km
34.25 datampgimp
9.91 datampgas
6.88 dataper100km
18.95 dataper100km
63.72 datampgimp
9.57 dataper100km
4.88 datakmperl
8.47 datakmperl
3.59 dataper10km
10.36 datampgimp
1.53 dataper100km
0.02 dataper10km
9.78 dataper100km
167.77 datampgas
0.28 dataper10km
16.92 dataper100km
4.82 datakmperl
7.50 datampgimp
1.35 dataper100km
8.85 datakmperl
16.45 dataper100km
12.16 dataper100km
29.09 datakmperl
0.32 dataper10km
10.12 datakmperl
30.91 dataper100km
305.75 datampgimp
3.44 dataper10km
20.66 dataper100km
60.57 dataper100km
1.54 dataper100km
8.36 dataper100km
9.01 dataper100km
14.70 dataper100km
6.25 dataper100km
1.65 dataper10km
26.19 dataper100km
5.41 datakmperl
5.59 datakmperl
1.11 dataper10km
13.12 datampgas
22.53 dataper100km
14.58 dataper100km
22.90 datakmperl
37.90 dataper100km
nan
5.59 dataper100km
15.98 datakmperl
6.61 dataper100km
4.75 dataper10km
31.33 dataper100km
32.43 datakmperl
0.75 dataper10km
30.96 dataper100km
0.89 dataper100km
0.48 dataper100km
6.46 dataper100km
22.31 dataper100km
19.39 dataper100km
27.62 dataper100km
18.42 dataper100km
9.21 datakmperl
23.92 dataper100km
0
18.23 dataper100km
nan
29.86 datakmperl
2.74 datakmperl
28.22 datakmperl
32.89 dataper100km
8.75 dataper100km
21.10 dataper100km
15.00 datampgas
5.76 dataper100km
7.21 datakmperl
22.23 dataper100km
0.21 dataper100km
33.97 datampgimp
10.38 dataper100km
3.54 datakmperl
3.66 datakmperl
11.74 datakmperl
15.73 datampgas
5.43 datakmperl
3.83 dataper10km
9.30 dataper100km
1.22 dataper10km
2.80 dataper100km
14.14 datampgimp
0.32 dataper10km
18.12 dataper100km
4.61 datakmperl
27.55 datampgas
0.55 dataper100km
4.59 dataper100km
1.10 dataper10km
0.61 dataper10km
12.10 datampgas
5.71 dataper100km
16.43 dataper100km
135.34 datakmperl
463.81 datampgimp
15.64 datakmperl
10.26 dataper100km
0
19.54 datampgas
136.14 datakmperl
8.21 dataper100km
10.56 datampgas
12.27 datampgimp
9.28 datakmperl
2.02 dataper10km
10.18 datakmperl
7.29 datakmperl
8.24 datakmperl
20.01 dataper100km
7.52 dataper100km
15.56 datampgimp
nan
nan
6.53 dataper100km
nan
8.32 dataper100km
0
9.35 datakmperl
0.62 dataper10km
24.62 dataper100km
1.85 dataper10km
20.80 dataper100km
2.96 dataper10km
7.20 datampgas
1.82 dataper10km
5.01 dataper100km
12.80 dataper100km
38.82 datampgas
14.34 datampgimp
4.76 datakmperl
10.63 dataper100km
12.81 datakmperl
nan
0.85 dataper10km
1.52 dataper10km
23.53 dataper100km
1.71 dataper10km
2.44 dataper10km
5.83 dataper100km
4.21 dataper100km
29.36 datampgas
12.58 datampgimp
43.77 datampgas
5.84 dataper100km
0.60 dataper10km
nan
16.08 dataper100km
9.14 datampgas
42.41 datampgimp
3.48 dataper100km
9.38 datakmperl
3.87 datakmperl
101.81 datakmperl
4.60 datakmperl
20.23 datakmperl
2.53 dataper10km
13.79 dataper100km
50.09 dataper100km
5.46 dataper100km
2.77 dataper10km
5.05 datakmperl
7.37 datakmperl
9.97 datakmperl
50.54 datampgas
3.01 dataper100km
110.52 datakmperl
163.95 datampgimp
7.32 dataper100km
15.10 dataper100km
31.28 datampgimp
1.73 dataper10km
22.58 dataper100km
25.82 dataper100km
14.06 dataper100km
6.32 datakmperl
9.12 datampgas
42.97 dataper100km
23.48 dataper100km
24.65 datakmperl
17.05 dataper100km
19.97 dataper100km
1.03 dataper10km
59.57 datampgimp
nan
0.56 dataper10km
3.45 datakmperl
nan
0.71 dataper100km
8.87 datampgas
12.84 dataper100km
82.17 datampgas
10.76 datampgas
19.17 datakmperl
23.71 dataper100km
19.88 dataper100km
7.44 datakmperl
34.81 datampgimp
4.92 dataper100km
24.02 dataper100km
5.81 datakmperl
3.47 datakmperl
35.77 datampgas
10.02 datampgimp
3.77 datakmperl
17.16 datampgimp
7.04 dataper100km
24.24 datampgas
4.41 datakmperl
9.58 datakmperl
10.63 datampgas
49.10 dataper100km
23.31 dataper100km
48.61 datakmperl
10.11 datakmperl
44.10 dataper100km
45.58 datampgimp
4.39 dataper100km
14.73 datampgas
21.96 dataper100km
26.78 dataper100km
3.39 datakmperl
8.88 dataper100km
6.93 dataper100km
7.23 datakmperl
25.68 datampgimp
3.12 dataper100km
2.47 dataper10km
22.43 dataper100km
2.05 dataper10km
8.73 datakmperl
78.99 datampgas
2.39 datakmperl
39.69 datampgimp
952.31 datampgas
37.10 datampgimp
19.07 datampgimp
2.37 dataper10km
15.24 datampgas
5.61 datakmperl
29.29 dataper100km
1.74 dataper100km
8.41 datakmperl
23.72 datampgimp
3.03 dataper10km
4.45 dataper100km
10.43 dataper100km
7.77 datakmperl
0
13.96 datampgimp
11.33 dataper100km
11.36 datakmperl
15.36 dataper100km
2.99 datakmperl
23.14 dataper100km
19.24 dataper100km
0
11.17 datakmperl
12.20 dataper100km
0.32 dataper100km
3.76 datakmperl
2.26 dataper10km
15.45 datakmperl
8.14 dataper100km
nan
14.50 datakmperl
18.67 datakmperl
17.70 datampgimp
11.67 dataper100km
7.56 datakmperl
nan
5.05 datakmperl
15.50 dataper100km
28.79 datakmperl
10.00 dataper100km
16.25 dataper100km
0.44 dataper100km
8.83 dataper100km
3.40 datakmperl
26.74 datakmperl
9.60 datakmperl
3.93 datakmperl
12.51 datakmperl
2.16 dataper10km
7.59 dataper100km
22.38 datampgas
4.64 datakmperl
4.39 dataper100km
11.81 datampgas
57.05 datampgas
10.88 datampgimp
20.45 dataper100km
0.65 dataper10km
19.83 dataper100km
119.25 datakmperl
17.31 dataper100km
14.99 dataper100km
nan
18.40 datampgimp
17.64 dataper100km
2.01 dataper10km
5.35 dataper100km
13.72 dataper100km
98.17 datakmperl
nan
12.42 datampgimp
2.33 dataper100km
nan
5.03 datakmperl
44.26 datakmperl
20.63 datampgimp
35.03 dataper100km
67.48 datampgimp
16.55 dataper100km
2.21 dataper10km
5.52 datakmperl
35.71 datampgimp
12.54 datakmperl
1065.28 datampgas
25.12 dataper100km
12.19 datakmperl
11.99 datakmperl
17.16 dataper100km
11.50 datakmperl
8.50 datakmperl
10.43 datakmperl
5.12 datakmperl
0.93 dataper100km
8.57 datampgas
10.54 dataper100km
1.38 dataper10km
32.85 datakmperl
nan
18.69 datakmperl
6.38 datampgimp
11.14 dataper100km
3.18 dataper100km
6.59 datakmperl
18.61 datampgimp
0.90 dataper10km
3.11 datakmperl
4.28 dataper100km
0.46 dataper10km
30.12 datampgas
29.90 dataper100km
nan
0.47 dataper10km
11.56 dataper100km
16.82 dataper100km
6.05 datampgas
19.71 dataper100km
16.12 datakmperl
76.67 datampgimp
92.83 datampgas
49.92 dataper100km
nan
21.38 dataper100km
16.01 dataper100km
2.34 dataper10km
15.52 datampgas
15.85 datakmperl
174.19 datampgimp
6.75 dataper100km
30.38 datampgimp
10.36 datakmperl
28.35 dataper100km
38.75 datampgas
13.78 dataper100km
16.84 datampgimp
18.77 dataper100km
12.02 dataper100km
274.83 datakmperl
5.47 datakmperl
4.98 datakmperl
11.54 datampgas
10.35 datampgimp
29.00 datampgimp
22.75 datampgimp
28.70 datakmperl
5.04 dataper100km
1.19 dataper10km
21.96 dataper100km
18.65 dataper100km
0.50 dataper10km
4.38 dataper100km
9.96 dataper100km
15.66 datampgas
6.47 dataper100km
2.67 dataper100km
4.39 datakmperl
1.44 dataper10km
27.18 datampgimp
21.57 datampgimp
5.30 datakmperl
5.53 datakmperl
2.67 dataper10km
0.12 dataper100km
45.95 datakmperl
24.53 datampgas
16.87 datampgimp
1.01 dataper10km
4.52 datakmperl
9.17 dataper100km
7.28 datakmperl
8.60 datakmperl
8.33 dataper100km
36.10 dataper100km
16.45 dataper100km
3.76 dataper100km
12.04 datampgimp
17.31 dataper100km
14.32 dataper100km
13.44 datampgas
2.08 dataper100km
30.11 dataper100km
19.40 dataper100km
11.66 dataper100km
0.52 dataper100km
13.84 datampgimp
33.94 datampgas
0.95 dataper10km
1.28 dataper100km
0.40 dataper10km
4.40 datakmperl
25.00 dataper100km
15.16 datampgimp
11.66 datampgas
93.03 datampgas
21.94 dataper100km
17.89 dataper100km
29.64 datampgas
13.49 datakmperl
1.03 dataper10km
163.81 datampgas
2.09 dataper100km
3.53 dataper100km
10.03 datampgas
8.50 dataper100km
10.85 datampgas
18.27 dataper100km
313.43 datakmperl
1.54 dataper100km
7.44 datampgas
12.12 dataper100km
4.61 datakmperl
36.38 datampgimp
0.71 dataper100km
15.93 dataper100km
3.12 dataper10km
3.54 datakmperl
4.88 datakmperl
19.10 dataper100km
16.51 dataper100km
39.08 datampgas
37.80 datampgimp
4.61 datakmperl
19.99 datampgas
24.56 datampgas
22.78 dataper100km
1.37 dataper100km
12.81 datampgimp
84.77 datampgimp
10.98 dataper100km
15.19 dataper100km
14.24 dataper100km
1.69 dataper100km
5.58 datakmperl
13.23 datampgimp
3.30 dataper10km
16.50 datakmperl
14.21 datampgas
6.57 datakmperl
91.78 datampgimp
17.82 datampgimp
7.14 datakmperl
2.44 dataper100km
8.81 datampgas
0.27 dataper10km
nan
7.63 datampgas
33.47 datampgimp
6.02 datakmperl
42.86 datakmperl
22.74 datampgimp
0.76 dataper100km
8.08 dataper100km
5.02 datakmperl
3.36 datakmperl
32.47 datampgas
26.62 datampgimp
nan
12.40 dataper100km
30.28 dataper100km
3.04 dataper100km
3.13 dataper10km
68.82 datakmperl
2.19 dataper100km
13.84 dataper100km
191.64 datampgas
5.45 datakmperl
10.52 dataper100km
38.09 dataper100km
32.55 dataper100km
3.38 datakmperl
6.37 datakmperl
10.05 datampgas
2.08 dataper10km
1.23 dataper10km
3.75 datakmperl
0.59 dataper100km
22.33 datampgimp
6.14 datakmperl
3.58 dataper100km
8.45 datampgimp
9.63 dataper100km
13.43 datampgas
19.66 dataper100km
1.14 dataper10km
28.19 datampgimp
2.75 dataper10km
3.56 datakmperl
0.71 dataper10km
12.78 datakmperl
89.25 datampgimp
7.83 datakmperl
3.84 dataper100km
11.12 dataper100km
7.79 datampgas
8.92 datakmperl
13.57 datampgimp
6.30 datakmperl
10.54 datakmperl
7.85 dataper100km
18.85 dataper100km
0.71 dataper10km
5.55 datakmperl
9.36 datakmperl
43.34 datampgimp
7.59 dataper100km
3.00 dataper100km
5.06 datakmperl
0.01 dataper10km
5.28 dataper100km
1.61 dataper10km
6.27 datakmperl
4.02 dataper100km
57.81 datakmperl
5.43 datakmperl
6.87 datakmperl
11.86 datampgimp
27.32 datampgimp
8.37 dataper100km
nan
4.35 dataper10km
22.63 dataper100km
1.21 dataper10km
14.39 dataper100km
7.84 datampgas
5.50 dataper100km
nan
0.99 dataper10km
9.46 datakmperl
13.52 datakmperl
12.99 datampgas
12.88 dataper100km
5.35 datakmperl
12.53 dataper100km
11.12 datakmperl
nan
18.19 datampgimp
54.88 datakmperl
1.07 dataper10km
15.07 datakmperl
1.83 dataper10km
16.60 datampgas
5.76 datakmperl
9.29 dataper100km
5.22 dataper100km
nan
5.53 dataper100km
23.24 datampgimp
1.43 dataper10km
33.23 datampgimp
4.82 datakmperl
19.57 datampgimp
9.23 datakmperl
6.43 dataper100km
35.58 dataper100km
1.86 dataper10km
14.13 dataper100km
4.76 dataper100km
2.09 dataper10km
18.62 dataper100km
4.27 datakmperl
nan
nan
13.63 datampgas
10.18 datakmperl
54.61 datampgimp
4.17 dataper100km
0.15 dataper10km
14.10 dataper100km
1.66 dataper10km
50.26 datampgimp
1.90 dataper100km
13.40 dataper100km
0.12 dataper10km
16.56 dataper100km
48.89 datakmperl
8.04 datakmperl
22.73 dataper100km
1.53 dataper100km
45.61 datampgimp
5.89 datakmperl
4.86 dataper100km
8.60 dataper100km
26.00 dataper100km
4.94 dataper100km
71.56 datampgas
10.25 datakmperl
185.64 datampgas
21.10 dataper100km
0.79 dataper10km
6.95 datakmperl
16.03 dataper100km
1.87 dataper100km
16.40 datampgimp
nan
10.74 datakmperl
10.36 dataper100km
45.88 dataper100km
8.48 dataper100km
19.60 dataper100km
14.54 dataper100km
2656.10 datampgimp
94.92 datakmperl
38.41 dataper100km
15.17 dataper100km
8.15 dataper100km
4.92 dataper100km
11.27 dataper100km
21.44 dataper100km
4.77 datakmperl
20.24 dataper100km
8.08 datakmperl
nan
12.21 dataper100km
5.95 dataper100km
1.16 dataper10km
12.33 dataper100km
nan
19.60 datampgas
4.74 datakmperl
8.45 dataper100km
4.75 datakmperl
6.60 datakmperl
24.24 dataper100km
43.38 datampgimp
44.47 datakmperl
12.47 datampgimp
18.76 dataper100km
55.81 datampgimp
45.84 datakmperl
18.32 dataper100km
16.85 datakmperl
10.63 dataper100km
14.11 dataper100km
6.17 datakmperl
3.96 datakmperl
19.18 dataper100km
10.65 dataper100km
13.35 dataper100km
nan
3.12 dataper100km
1.60 dataper10km
8.76 dataper100km
23.93 dataper100km
14.49 dataper100km
13.00 datampgas
9.04 dataper100km
4.35 dataper100km
15.43 dataper100km
