Id,CO2 Emissions(g/km)
64665,254.7595616841519
64666,132.76961549380584
64667,228.67983395637344
64668,231.1042047788353
64669,342.82218235945936
64670,335.7928762475071
64671,217.35436047131526
64672,163.51598894034578
64673,257.6391605996728
64674,224.46933808957792
64675,333.7162993385008
64676,256.7661254328742
64677,229.00045980915462
64678,279.19840457590965
64679,339.8715078910218
64680,234.78819415447978
64681,266.86666885856476
64682,174.8603968599612
64683,281.02733013334955
64684,384.1329003728489
64685,275.0845493603779
64686,317.53494207246933
64687,364.7492953480149
64688,322.31040275591266
64689,248.10552467309344
64690,181.73034353093948
64691,387.05087696861926
64692,280.73215472722234
64693,229.69956353951403
64694,183.72349941559617
64695,219.56903342504387
64696,342.8639461233626
64697,234.2358986441696
64698,303.3478119143805
64699,229.94563029242238
64700,258.78162474076396
64701,352.5400893468379
64702,174.80391642851868
64703,169.85332029968683
64704,299.27107583683573
64705,314.8109946489186
64706,214.08240670365643
64707,410.3857536306152
64708,132.78456982018602
64709,184.72773259362907
64710,252.16409404626808
64711,186.61648423967557
64712,328.83710382739855
64713,306.4595355271557
64714,216.6006673471545
64715,260.4044479557411
64716,278.1958745651149
64717,359.727885607633
64718,266.78620206288053
64719,340.1741586371128
64720,352.2277663054794
64721,266.4572165374865
64722,171.07792712631954
64723,210.05680057216452
64724,219.72253777075397
64725,205.71527150022152
64726,195.56776653958775
64727,286.939895853741
64728,324.14440541682933
64729,139.7658683899865
64730,183.67423680382475
64731,165.32961982291144
64732,209.8825056243362
64733,250.09117939391632
64734,315.0071562728895
64735,266.2496290821733
64736,230.77418624162803
64737,219.87117486206188
64738,338.6323418931313
64739,410.4419483529505
64740,308.4813825214578
64741,346.7592875993337
64742,244.56249177206328
64743,398.7439113721605
64744,215.75505541153575
64745,208.78595459488264
64746,245.63499587207832
64747,247.75615195689335
64748,200.88095036532428
64749,211.34715171088948
64750,169.68956825013677
64751,215.00406595303573
64752,252.49830140439053
64753,233.87139283138117
64754,414.2743309292033
64755,169.936226485218
64756,189.74910083347152
64757,166.66905761530882
64758,234.18946003652766
64759,289.3576323926083
64760,189.21094839669942
64761,276.24729561380326
64762,233.79084716307278
64763,227.79705944194063
64764,197.28403099952357
64765,214.26568519562744
64766,343.52260457999125
64767,334.2149677195531
64768,329.0310093897176
64769,346.4530806989127
64770,218.94637032227016
64771,314.4939592775804
64772,245.87653854131972
64773,219.52016454681944
64774,187.1083966239764
64775,137.6093783252441
64776,243.71914867127362
64777,251.2293806830129
64778,330.82417377720077
64779,227.65972593654013
64780,254.77295143295697
64781,220.27094851832527
64782,170.04071661817275
64783,221.56756680708068
64784,174.47440674105133
64785,368.9266225708559
64786,133.00972711328507
64787,324.35076328861464
64788,232.31320809362555
64789,246.53513839556732
64790,226.07248750319786
64791,190.27910240610845
64792,265.7163604909803
64793,213.92055352137623
64794,365.95291874470695
64795,164.47031986416823
64796,138.48303315556706
64797,355.3317983725419
64798,319.5233211538949
64799,211.3261310405074
64800,179.09196005101475
64801,204.29097572737177
64802,276.84805240749137
64803,320.5035606326884
64804,269.53809811436884
64805,133.75747246040987
64806,268.89967643845426
64807,196.70844022640347
64808,217.62295700144108
64809,248.9409029581186
64810,171.60964832494875
64811,301.5946841373087
64812,374.7833510434474
64813,196.26586450640605
64814,186.08453337814046
64815,267.5846496707273
64816,253.5848009883404
64817,278.36900030022906
64818,239.672491075511
64819,206.20378229310606
64820,281.1438715458088
64821,277.5923601080547
64822,341.1563701540182
64823,344.6746989913271
64824,388.14372455311707
64825,215.37609851665184
64826,246.50439716766988
64827,170.156489977393
64828,176.62620006244723
64829,307.02198690070793
64830,143.18753901058847
64831,249.82506200118902
64832,275.5897880092425
64833,217.04178003482724
64834,211.47089902879702
64835,390.2883970635237
64836,246.7613029825389
64837,171.44486140151503
64838,257.3531271200794
64839,299.5168440523363
64840,150.29640611435826
64841,264.56580025907226
64842,236.7107433853685
64843,229.09443612947467
64844,168.67339241570699
64845,246.62664227130847
64846,228.06542694256999
64847,168.83719422276965
64848,176.78060703515635
64849,267.60334635647007
64850,260.5348768203019
64851,223.85539985172397
64852,347.4358604725332
64853,320.80722355210696
64854,313.58029447930835
64855,188.4766190674325
64856,285.26926394444297
64857,189.36681279059098
64858,189.92618118620882
64859,214.97128850340437
64860,217.6822860245881
64861,202.2348864355896
64862,204.15371651859107
64863,258.8898704075542
64864,338.2075906709105
64865,203.1672436989205
64866,293.66870658309915
64867,325.47896023332873
64868,167.22403406497898
64869,274.9174910234218
64870,327.792436206754
64871,231.3640527839061
64872,292.4363751744936
64873,234.8135720199483
64874,153.06220165739558
64875,191.9367600489916
64876,264.1951204761559
64877,365.2667372682575
64878,225.71063609455533
64879,300.1788308435306
64880,339.8859947883318
64881,217.7035731421496
64882,314.154875638657
64883,369.9528014175802
64884,190.9140973861324
64885,261.9922618564716
64886,274.507556323283
64887,196.7465725608638
64888,171.70110282975264
64889,176.16082400514438
64890,228.58666127325168
64891,190.10569486116822
64892,225.46536054661016
64893,228.66687650386788
64894,223.8294216519292
64895,209.38058099468066
64896,231.87305808843297
64897,154.5512573433213
64898,211.214049819735
64899,223.96491539995878
64900,187.26205784331506
64901,166.3707359433133
64902,348.4295881443903
64903,274.1584616944485
64904,162.22979298414884
64905,266.89785779545707
64906,198.60391859255918
64907,239.59979388573436
64908,249.6744139467359
64909,205.97840664664403
64910,190.57613367139098
64911,216.56400623910454
64912,269.3679742961588
64913,213.14429608610908
64914,178.04152992050297
64915,232.92117770130452
64916,288.73114870740443
64917,245.0021172614193
64918,339.98754959130144
64919,388.0367512891382
64920,303.5935183164179
64921,246.0549346544438
64922,198.6775309668603
64923,135.3747154245649
64924,259.59068238251234
64925,213.53014994474046
64926,194.0107491416067
64927,386.5444617155797
64928,276.6508814632533
64929,260.51835876603263
64930,281.80775847984296
64931,240.48784039355385
64932,276.8872287433027
64933,242.12084284261246
64934,356.45602724212904
64935,259.3996647684692
64936,169.63804890191727
64937,209.32992634818652
64938,317.6714317625674
64939,342.6689547936853
64940,208.80983907145622
64941,318.1061510358427
64942,187.0861596196727
64943,293.1129082288381
64944,276.920172926468
64945,253.23756114499906
64946,226.17049965948715
64947,335.22798437956465
64948,176.75325317070252
64949,225.16962031348373
64950,221.10496895095815
64951,321.32917909196215
64952,170.64771739365636
64953,241.00826816505824
64954,222.8100528481889
64955,194.45183983998433
64956,206.72018696571433
64957,207.04272660843583
64958,202.1397232717792
64959,220.30892003829445
64960,332.36338775824566
64961,235.16927914526565
64962,168.56080397730108
64963,268.3209379748316
64964,219.65000044298677
64965,224.61832053703324
64966,189.9032129819699
64967,182.75096501120962
64968,334.64780446904024
64969,175.9459236245578
64970,250.68665714258898
64971,213.33310574799293
64972,189.36078782204788
64973,226.58555570142815
64974,199.35929067723072
64975,218.1428201532141
64976,194.02007799314038
64977,285.80329184211257
64978,229.65344606488662
64979,251.8446919532078
64980,228.34032698093299
64981,276.29762161287283
64982,210.31148907192656
64983,145.50436016786614
64984,226.8883650620626
64985,223.24533619319783
64986,356.02017193632605
64987,276.42908059565536
64988,244.37482774398416
64989,374.1823203943791
64990,203.56927069878375
64991,230.83039917903
64992,303.611766028125
64993,244.49352887107085
64994,261.5312577869191
64995,265.86363364047224
64996,209.15294371161121
64997,332.5743696821409
64998,206.22165122105758
64999,248.2816199731427
65000,232.30036807673858
65001,329.8740442011118
65002,264.22655608816183
65003,186.2562611166689
65004,190.0388134436036
65005,402.12264009208184
65006,166.580454425261
65007,177.19261904763135
65008,207.96855148125059
65009,156.16433450133877
65010,270.60973321450786
65011,333.7592657066353
65012,168.2429210583618
65013,243.14826553335723
65014,242.1006716946217
65015,241.69167015506986
65016,306.0497521831045
65017,275.72572244083597
65018,169.37949575476216
65019,229.26665078468474
65020,217.9778106549103
65021,337.2578142892718
65022,314.058238110374
65023,205.5513551732577
65024,191.0348124902825
65025,242.3126511057211
65026,208.79856363287223
65027,272.38151137539245
65028,244.08441846056763
65029,168.74751326047647
65030,189.30485726488672
65031,354.64190900187975
65032,186.81039463859912
65033,174.10482139890703
65034,245.6062187085705
65035,198.8685867474295
65036,193.17687207861962
65037,170.78085211955076
65038,205.16256292289347
65039,264.3073199250267
65040,231.65059077662264
65041,198.13019601886458
65042,296.5660746772894
65043,188.07679697928728
65044,186.66531108446958
65045,247.74601845925412
65046,248.83433666237767
65047,339.59953927870663
65048,191.15289144570582
65049,180.8921535427654
65050,250.0752999410712
65051,225.79400363924938
65052,220.23640933326715
65053,270.4985768417234
65054,229.0261219556547
65055,162.53124457958833
65056,183.517226795493
65057,286.3840582484454
65058,224.0296229218692
65059,339.08872372049575
65060,260.0425962922392
65061,189.5848832585184
65062,197.29291644543872
65063,169.26816787563195
65064,265.27219724218173
65065,179.50765040521756
65066,255.410001184321
65067,263.0404076816511
65068,186.21665405428104
65069,271.54229283552036
65070,266.2852811494664
65071,390.43169883230865
65072,208.27326665394654
65073,288.85674604255223
65074,385.14129704553915
65075,313.02961341642913
65076,373.8999429621775
65077,270.6432892228346
65078,425.8153862388298
65079,201.7813424207308
65080,226.55106593743864
65081,129.33603727412284
65082,264.1724661481891
65083,169.8582033725521
65084,209.28689402065217
65085,168.04137947926506
65086,248.00614332333015
65087,172.67816665443468
65088,176.14043933853043
65089,317.4881482364537
65090,253.4776804969881
65091,337.13776123419973
65092,275.2743940802007
65093,230.35061069955617
65094,419.39620501110045
65095,187.01003644175816
65096,163.20031966349825
65097,259.7012063858927
65098,273.52276239783885
65099,130.53220888413136
65100,133.28613568391302
65101,148.0288935390411
65102,222.57674936910965
65103,230.6733239338164
65104,212.21781638316776
65105,218.09176280025957
65106,227.26601507576478
65107,171.80537914706844
65108,259.8243922329913
65109,170.45261747898672
65110,276.5895145259622
65111,207.57846359452782
65112,202.4276697465417
65113,220.55592049869927
65114,309.1356655295662
65115,183.14328305772426
65116,391.339577928401
65117,214.6442463121512
65118,312.66375583769127
65119,218.77351478876733
65120,373.85350636086764
65121,211.20126475216634
65122,196.55451620953923
65123,195.3122290641325
65124,240.11734858967935
65125,193.51153489366726
65126,196.21795919320283
65127,207.7221509313112
65128,205.48033268476587
65129,222.08370210782255
65130,211.77434808902532
65131,224.90698200933235
65132,174.9622642243576
65133,227.70994328392544
65134,274.63330674673625
65135,200.94421427938192
65136,205.6801659382849
65137,178.01535653497
65138,345.8802483535211
65139,319.1854240959986
65140,225.01986198202763
65141,304.0308984032365
65142,180.953904895983
65143,235.65723298248312
65144,287.17246155004705
65145,215.10532839408552
65146,166.54582604045714
65147,217.62261672910807
65148,175.92019063396222
65149,194.37800275996707
65150,201.95868313020088
65151,169.47514342434917
65152,200.79574753081448
65153,278.46735068293526
65154,173.3242299920946
65155,278.373562556109
65156,249.7554557901155
65157,274.71031293082785
65158,379.6396366453729
65159,193.62205583758168
65160,327.84066880946557
65161,326.11144372223237
65162,136.86146339425983
65163,211.67883761582817
65164,170.37074976192713
65165,176.7088733354832
65166,374.5612278112458
65167,322.89928514157765
65168,220.89410614561896
65169,223.28787232067606
65170,244.3890318495133
65171,197.91872224200625
65172,347.0920114784034
65173,217.2867682342926
65174,234.47877512290916
65175,193.79650432411066
65176,213.1290676814985
65177,272.2628742234216
65178,199.9587814733496
65179,137.74199872028402
65180,310.5700360017082
65181,168.7213827316387
65182,220.15028175370531
65183,345.1481155330942
65184,233.04742895118588
65185,300.46634028657394
65186,164.59512844225208
65187,311.07811338761326
65188,232.1275420654672
65189,282.65809232034064
65190,244.1734019870933
65191,217.40454439833775
65192,116.46785982741514
65193,254.67370062409086
65194,295.914301151231
65195,256.3822367005952
65196,178.47142077601782
65197,268.5442874444895
65198,175.14031147971664
65199,247.25506138596376
65200,236.84628930589855
65201,175.54522669176694
65202,209.53804820054995
65203,278.5800952536101
65204,331.08240685351393
65205,215.92745326359605
65206,246.92143978688574
65207,229.16734289235353
65208,277.98823653949495
65209,285.91564712488946
65210,169.46835613830854
65211,257.5877281324128
65212,334.28639503061913
65213,186.4240141826838
65214,249.01405205046467
65215,282.6777701079093
65216,189.7491413116021
65217,192.40714869474044
65218,200.03459744692628
65219,182.703696068037
65220,336.1299562153962
65221,143.59543985332513
65222,199.8398105749642
65223,333.82390306001923
65224,222.66893055298323
65225,170.67997461053898
65226,206.4729065402112
65227,175.39833926397438
65228,337.76685893557897
65229,261.26686677032905
65230,260.6891945646539
65231,226.25648525115838
65232,267.6871704873871
65233,335.60824550424127
65234,313.32695765357
65235,306.34634161678764
65236,237.31592020612663
65237,144.77046569952554
65238,251.5712001368298
65239,223.87099814404104
65240,198.33487684411324
65241,222.85296474628913
65242,231.85670889922116
65243,393.02643497221277
65244,189.28985953718131
65245,323.7966884974709
65246,177.09077059975613
65247,350.6147425551503
65248,321.79289226629464
65249,308.28620138040253
65250,284.3266099524104
65251,215.06520329118115
65252,234.78920397493854
65253,242.36874770184056
65254,189.8159478811072
65255,171.23867170745683
65256,157.81229891415526
65257,296.7713767625248
65258,279.13795374591336
65259,221.4897321922429
65260,176.24950017421742
65261,184.93082236470883
65262,261.6441255948379
65263,278.9795427752226
65264,343.18804295386735
65265,199.91235096216622
65266,323.46367011204654
65267,215.11488397815137
65268,190.97308647874556
65269,173.60697340168394
65270,272.9058337506355
65271,202.39046438693467
65272,206.8787592545334
65273,228.25507891122408
65274,334.4416052872825
65275,230.56982695206216
65276,209.77964217206352
65277,385.7169014416621
65278,227.25764985387352
65279,195.50848234098476
65280,220.98162265912356
65281,309.77762889519505
65282,369.9201032261252
65283,228.3340090665975
65284,246.2619009960025
65285,335.7605560010737
65286,214.87848491411012
65287,203.80157977956077
65288,269.61561618439447
65289,169.29344360676333
65290,238.19443435892885
65291,292.7448553867512
65292,242.18611310180313
65293,288.42331179867017
65294,279.1979197759334
65295,206.80560913690567
65296,311.3816974492196
65297,264.84808824915024
65298,234.99428665671797
65299,170.94123112152937
65300,219.26527486412243
65301,325.37676090501265
65302,263.6891961534282
65303,217.23558451241396
65304,337.66325867895904
65305,245.3178813335332
65306,284.28385197523767
65307,241.20953826996077
65308,135.96213383546885
65309,185.5294160077382
65310,285.9397745054531
65311,225.6981737574867
65312,217.12042679641883
65313,166.52529378793918
65314,246.93148475451108
65315,177.31772295313306
65316,277.86882382362614
65317,324.8917959827091
65318,250.80208199003738
65319,210.7851879128083
65320,233.57106062484075
65321,369.4200671331492
65322,365.72816651232324
65323,304.55772661184824
65324,277.5887228095663
65325,189.86256550108217
65326,330.6203142163821
65327,173.968899024015
65328,248.52569031921064
65329,144.17718797983707
65330,148.53827662477318
65331,208.942943640726
65332,306.5656097738015
65333,338.64135418038717
65334,185.8867166480228
65335,275.942702528925
65336,159.17755603286236
65337,218.28500095215836
65338,284.2232429198569
65339,283.62431669277004
65340,206.25036973496339
65341,358.95765044571147
65342,256.43905411284635
65343,189.07867410614662
65344,207.06027446046406
65345,271.97438471819567
65346,343.6600006261182
65347,340.31572906962344
65348,292.4129039132295
65349,307.07057224945265
65350,169.50550855559942
65351,303.18089920942157
65352,245.65686069090702
65353,220.61732626401408
65354,314.6695360737134
65355,290.4584676542404
65356,171.8169343664827
65357,222.2659607765653
65358,204.81357367544524
65359,217.0257640109229
65360,312.61512506957763
65361,355.9531189036852
65362,257.982053669216
65363,186.33136666025078
65364,192.1165138751203
65365,197.76130973744972
65366,169.82827886007595
65367,179.49865928601508
65368,208.81408940452576
65369,239.99809526900017
65370,172.52606464148005
65371,241.01868917712298
65372,227.81022111783335
65373,169.44531200021902
65374,294.0206246971675
65375,217.3720606861541
65376,360.96531512741683
65377,215.81368188617827
65378,213.91792291374986
65379,299.5590826299025
65380,316.95841246572866
65381,221.2876608864497
65382,198.00401728764967
65383,311.05476744834607
65384,208.65907778520193
65385,172.8423788839504
65386,166.9160602540037
65387,230.04482548330833
65388,176.92247535773072
65389,126.0890367007949
65390,288.62042531950254
65391,303.8574549783202
65392,164.4120429021121
65393,377.06384267300376
65394,169.13746093242818
65395,206.97187467764007
65396,339.84129201214216
65397,275.35558656106883
65398,215.28747758933912
65399,248.7812589235626
65400,189.4667177190438
65401,224.77504848905437
65402,226.52849159179357
65403,224.77631680407308
65404,308.36042213366795
65405,181.434965551157
65406,210.76609589961703
65407,215.11828053511164
65408,346.4205632383237
65409,179.61337945961532
65410,247.6077870229219
65411,213.21949414142318
65412,170.85205487678377
65413,333.859103077231
65414,219.19114579600782
65415,175.67871248897222
65416,169.9566731941385
65417,338.64148205672257
65418,191.15031773201554
65419,170.7113440756476
65420,380.6318820518108
65421,233.62128647755145
65422,231.1804690082542
65423,205.12082457467926
65424,310.3495873485317
65425,226.55849357734962
65426,194.22873455283533
65427,335.6758914812244
65428,195.94485024534038
65429,136.65179692633737
65430,227.44930377677736
65431,150.4486670786431
65432,253.39383485233162
65433,206.84896912556653
65434,264.3218589713748
65435,218.88977942023956
65436,244.78461100410337
65437,334.5757667250492
65438,218.5252010747417
65439,232.46580061966569
65440,201.2402458666058
65441,245.16034611520297
65442,278.1465251767662
65443,227.9457982561891
65444,336.182552750814
65445,316.18578086009205
65446,202.86010125427217
65447,211.1415588998853
65448,145.62105152789258
65449,211.35915604015014
65450,191.35566867559268
65451,189.8085185126481
65452,177.82182209593486
65453,321.401249446118
65454,322.8384009792502
65455,215.24173422336858
65456,174.47558839940024
65457,205.22276326254922
65458,194.60016465729188
65459,203.8074389222666
65460,232.1038430970653
65461,140.16608448531514
65462,204.96740936239047
65463,197.25274944729108
65464,224.06122881570036
65465,196.25322697455235
65466,214.20984058562127
65467,330.73797521039455
65468,227.71725409556825
65469,166.85964835689515
65470,224.72241576073978
65471,249.5033572591613
65472,188.60307799087286
65473,362.08063265194176
65474,232.3097295202233
65475,169.55032432978464
65476,183.7072508039506
65477,144.27364491609336
65478,198.91528446177654
65479,170.27116863352845
65480,355.90927022107957
65481,176.351732139795
65482,360.47968584097146
65483,327.15229168516885
65484,269.7485065356371
65485,375.27130787017984
65486,392.18826164483187
65487,339.3505750127423
65488,181.08983503523967
65489,218.84439606930255
65490,212.63326975693906
65491,380.3704351235406
65492,185.89797535549178
65493,168.60859108776106
65494,175.58490327765406
65495,192.21808152515433
65496,187.8806295094981
65497,288.3434392573906
65498,187.39014758832224
65499,262.25110555187484
65500,303.57038769324754
65501,172.20862973206488
65502,281.2535126223441
65503,327.3741333860072
65504,178.7108184538111
65505,398.30625227467516
65506,205.50677382032507
65507,216.303151107302
65508,198.57350886717148
65509,407.402333271693
65510,253.71666187819713
65511,178.0189865542929
65512,193.9615977875212
65513,233.0318534673459
65514,215.41056413356947
65515,372.38911519033525
65516,205.37897395194872
65517,156.8634494441727
65518,228.65835490956317
65519,204.03666307738376
65520,223.9486568201013
65521,198.62739490392755
65522,236.027861082244
65523,168.07135254367807
65524,229.39452983195974
65525,184.3337976949971
65526,190.57251243916855
65527,263.4735351780039
65528,194.6234230337662
65529,278.0040600739693
65530,276.93060840442274
65531,277.179488799342
65532,358.3018670704242
65533,334.4008228070382
65534,347.196456112453
65535,177.6358872057632
65536,313.73098106874295
65537,209.8129130406374
65538,210.5391659927708
65539,169.02953688735641
65540,237.63815289380216
65541,389.96847095990324
65542,175.35579667435513
65543,250.5939718980956
65544,232.05270415668102
65545,229.75377248423013
65546,294.7594285677335
65547,274.7776360092985
65548,202.51631362803715
65549,203.91324511854458
65550,221.59195493545587
65551,193.99772633301262
65552,334.08600917132287
65553,236.82557021083062
65554,260.2641034092837
65555,306.40144592785475
65556,325.342952668248
65557,256.89818464833473
65558,237.58640214255433
65559,240.35472828684567
65560,174.1315204141685
65561,367.8644566814623
65562,192.16641942549683
65563,265.2703421900101
65564,367.71196415929097
65565,333.80497856558065
65566,314.78939982738154
65567,292.1039510133845
65568,284.9615404351845
65569,359.7451282523487
65570,395.6340609501345
65571,299.2614757928317
65572,239.02693282596988
65573,218.63668103507362
65574,224.58118539933702
65575,207.83261150750423
65576,221.7631240340909
65577,234.95798605459635
65578,215.31424196021774
65579,303.0508495092944
65580,276.2942771635608
65581,220.86370711403714
65582,216.1839622862944
65583,406.14078042586135
65584,169.78147207555344
65585,219.5143080411481
65586,193.346441197287
65587,220.75101532934008
65588,251.30506585833302
65589,249.1533454875865
65590,227.03739369482815
65591,190.72654599737575
65592,372.88738081834595
65593,395.0119133550967
65594,171.17934134570504
65595,192.61096997632072
65596,179.56843004774117
65597,203.36596510444886
65598,191.99942282282274
65599,336.11864584578257
65600,220.5482395857825
65601,388.7291858822233
65602,138.57048874323067
65603,303.32835989719626
65604,229.81473585120602
65605,196.81688555914164
65606,274.1422117010239
65607,244.92806079891238
65608,251.7066661760457
65609,230.22121674554683
65610,212.12282724588505
65611,280.5133357571201
65612,306.31000860857125
65613,347.3801155563833
65614,312.2954467192669
65615,279.0293220725248
65616,230.0614295057464
65617,228.90509560050532
65618,212.05142159372681
65619,277.2600066353009
65620,367.634925530563
65621,240.71583318532925
65622,339.3653397225082
65623,236.43704721878953
65624,343.3136245007902
65625,184.47633231693874
65626,217.9495275487033
65627,217.36031503950846
65628,389.7332894655183
65629,188.6780465976433
65630,190.5919553226205
65631,185.29101879774015
65632,207.07229907476147
65633,300.11713603997896
65634,205.00090106301812
65635,398.98810007460906
65636,200.1791515174735
65637,204.25804118406796
65638,410.8640410608708
65639,385.13297587649566
65640,169.57667580246675
65641,171.41755247238768
65642,336.30218258171794
65643,299.23685709839924
65644,207.60088315511166
65645,388.23918320921416
65646,243.13277012697054
65647,225.90218634260432
65648,377.65559896630015
65649,377.5038453806594
65650,224.09326208795824
65651,200.88936440970176
65652,209.73406637430412
65653,206.39181800474182
65654,350.24713647777673
65655,177.99873244060603
65656,203.66086486011136
65657,222.9510439454643
65658,278.3232360058144
65659,209.45183028669146
65660,215.51065200857528
65661,219.25779880954565
65662,204.09262854701115
65663,221.19450576780105
65664,279.87434287474537
65665,194.61271265432066
65666,222.94079533898983
65667,204.8571289575459
65668,273.2777161676131
65669,211.04486544180963
65670,250.04199622337495
65671,293.33344358119757
65672,315.442495100654
65673,174.93399698698715
65674,349.2429330737296
65675,250.9999048999056
65676,251.21555965307755
65677,182.5637293350543
65678,194.1039153418077
65679,234.12657746897253
65680,208.24081969760607
65681,306.0365395295179
65682,313.9743136466696
65683,233.1573861478075
65684,202.09437490468582
65685,261.35088031191384
65686,206.2257294747887
65687,247.30857748051676
65688,240.9788313912848
65689,201.74731275820972
65690,211.27811884308235
65691,217.54092473497067
65692,204.06983382055404
65693,208.5564435646824
65694,247.1573503459183
65695,185.41120276421756
65696,144.3522823418204
65697,215.12221642534072
65698,205.61961226893513
65699,211.77421189768688
65700,152.0890399607166
65701,326.72426809710464
65702,175.53272272313552
65703,260.484699113577
65704,222.39636972241533
65705,393.46265492701855
65706,370.0572377803577
65707,227.4747127359614
65708,330.81478444862535
65709,437.9411558090333
65710,228.50511698407348
65711,185.06294157207313
65712,200.19223374190955
65713,327.20005845696517
65714,152.64971028916068
65715,338.40693915220845
65716,209.1922337450785
65717,374.4141040439403
65718,259.47373595959505
65719,220.91124077283163
65720,289.291567237243
65721,252.11024041073756
65722,320.0605275867449
65723,195.22132577862152
65724,195.0517057191663
65725,218.50336545364405
65726,213.05189496413334
65727,274.30098387817316
65728,305.33459417674084
65729,169.38296694777011
65730,235.5304504578741
65731,147.736039212437
65732,177.1837792591557
65733,203.3332411256499
65734,187.86933216108937
65735,218.02727553784814
65736,174.6723867306274
65737,183.2694525516323
65738,212.3150993593409
65739,188.30231222459662
65740,192.88376284766767
65741,338.4687222643049
65742,180.14533536545207
65743,207.9250275268222
65744,190.14514553553963
65745,305.35653982984604
65746,224.61312133748402
65747,300.24182894105655
65748,127.91392494412764
65749,282.7974666395269
65750,275.6588648801076
65751,437.39239244142794
65752,262.0741760125544
65753,262.713833883265
65754,240.3210991820509
65755,271.84248588848095
65756,154.49331920315723
65757,310.8257235577379
65758,218.4728187271249
65759,226.42775830078943
65760,206.95494039607567
65761,190.05443274916826
65762,337.82012209180925
65763,173.07525196263572
65764,206.53748389478852
65765,337.8008924254306
65766,250.44531731142675
65767,176.23904764410167
65768,253.758307685589
65769,234.11482789831126
65770,415.49040962871413
65771,328.89479899621597
65772,276.99166305218154
65773,329.7333389126227
65774,293.79909752877575
65775,180.18363027274518
65776,162.77852140669324
65777,269.7824467469185
65778,186.3226780604197
65779,253.42437282431743
65780,211.77048750939585
65781,258.69773277572796
65782,213.39725917160354
65783,183.66750897701553
65784,193.8126241929832
65785,229.4506462115409
65786,250.10809784506884
65787,259.5241467143663
65788,220.56630051228376
65789,179.45453588331037
65790,245.966300853603
65791,342.0329420987914
65792,253.5481641561745
65793,235.77160950143593
65794,171.8883904006746
65795,127.7611016033894
65796,231.07986067462548
65797,216.77963033859183
65798,340.1690461623207
65799,177.3998717602896
65800,243.68907327872284
65801,244.36122202057834
65802,356.06998626737595
65803,388.7387744748552
65804,308.2994685013522
65805,196.87134243650473
65806,217.0904799041739
65807,208.59002142720942
65808,224.1068079263564
65809,165.56978108596866
65810,355.31291371161103
65811,280.4100312262077
65812,374.9800907418961
65813,314.78344130253686
65814,191.60952550170055
65815,191.83799524239458
65816,319.6994265716729
65817,234.8260319478173
65818,206.7166393686591
65819,271.8839080681687
65820,302.50152171315557
65821,167.38852227211305
65822,253.95478412164982
65823,139.38672831393092
65824,226.52880290433
65825,292.3109835498149
65826,282.4458502098113
65827,229.4945938683137
65828,224.51009261804643
65829,259.05893080569376
65830,358.79164725651924
65831,200.17570869206799
65832,219.38109723182282
65833,397.08906240336626
65834,221.50203768372023
65835,196.86485294828236
65836,152.01359901793467
65837,388.71695800650593
65838,213.15407773125048
65839,219.32785138639892
65840,328.23747115020353
65841,214.59699006739575
65842,385.2002340106439
65843,218.69259230491497
65844,393.63676439007617
65845,247.8215579828457
65846,332.6444050067436
65847,175.5794885496133
65848,214.86638115171516
65849,222.68711103007377
65850,224.4320794755178
65851,239.380281815466
65852,189.0621042634397
65853,222.5383467777313
65854,268.4263842361921
65855,169.71116983097986
65856,355.0295387701305
65857,269.7948807514671
65858,385.6926331099056
65859,216.90147244063883
65860,189.58667407315048
65861,245.44557963515317
65862,166.78216410789844
65863,327.9719894331243
65864,337.32453986283974
65865,355.8079505613313
65866,380.2355132531593
65867,234.60161575696148
65868,167.4124555288048
65869,256.69951144603255
65870,289.27856706726686
65871,299.44265784178594
65872,201.681176092103
65873,272.6149069839769
65874,225.06583785343577
65875,306.5668637164042
65876,390.69255648295155
65877,247.31224015847093
65878,339.58336289169984
65879,227.91722156571214
65880,244.2727588264193
65881,167.1082004941125
65882,244.22688353568512
65883,241.28367591095548
65884,143.2347789188411
65885,257.4742139772211
65886,257.0423688310676
65887,124.24404018207925
65888,231.57992305961727
65889,260.8001033626591
65890,160.52573910164142
65891,332.95772767298723
65892,201.51881371619533
65893,212.3671479116041
65894,321.2682133998703
65895,279.15724913395275
65896,277.94087382676446
65897,229.32703055756025
65898,210.67185124460403
65899,208.30845308460368
65900,234.3146509121761
65901,177.98822202670792
65902,178.49452302242352
65903,281.88117961332364
65904,227.3435275959447
65905,271.20105886490353
65906,275.41704685418654
65907,312.47029331658536
65908,323.3897938111311
65909,232.80990577133122
65910,336.7445889470763
65911,202.024801099773
65912,239.6108546358305
65913,187.95550895544426
65914,242.36634636038747
65915,173.21380226855473
65916,269.5378572146245
65917,212.8106651378431
65918,192.55445000159142
65919,151.05799980942214
65920,227.095960344863
65921,196.69212582880004
65922,141.71318021986153
65923,219.52586470183252
65924,375.8496531262652
65925,326.9680790572978
65926,223.28276574397302
65927,281.2226578133088
65928,384.9186044341052
65929,198.02720221838717
65930,331.5914051431582
65931,143.60300183695136
65932,186.98069768131614
65933,303.3357493157422
65934,191.64974632506198
65935,243.71196471768485
65936,275.48054533720733
65937,240.7672293366532
65938,312.2288468860466
65939,221.5466066115713
